date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:34:22	900/900	---M--	200	added ('OK')	image/png	etag:%22b553d6cdf65c77191ea5350f833650c5:1721381591.280385%22	https://article.bildstatic.de/assets/static/apple-touch-icon-bild-72x72.kfVV3NKS.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-bild-72x72.kfVV3NKS.png	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:22	888/888	---M--	200	added ('OK')	image/png	etag:%22a49ac9264e962f70e6dabf75de055485:1721381585.577467%22	https://article.bildstatic.de/assets/static/apple-touch-icon-bild-76x76.FXiKKqwF.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-bild-76x76.FXiKKqwF.png	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:22	1188/1188	---M--	200	added ('OK')	image/png	etag:%22721b207ac149459c7e11306cbcfc39a2:1721918419.650848%22	https://article.bildstatic.de/assets/static/apple-touch-icon-bild-114x114.uhSCwV3Y.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-bild-114x114.uhSCwV3Y.png	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:22	1207/1207	---M--	200	added ('OK')	image/png	etag:%22b71e6b492283b88a35ed674b19c169a5:1721918409.999979%22	https://article.bildstatic.de/assets/static/apple-touch-icon-bild-120x120.obms6ycd.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-bild-120x120.obms6ycd.png	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:23	1399/1399	---M--	200	added ('OK')	image/png	etag:%22424b7b438fe34226123cc987d7726854:1721918413.52975%22	https://article.bildstatic.de/assets/static/apple-touch-icon-bild-144x144.kuqBTpjT.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-bild-144x144.kuqBTpjT.png	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:23	1455/1455	---M--	200	added ('OK')	image/png	etag:%22738ee28fae085b9b07893b51ac30bf10:1721918408.168607%22	https://article.bildstatic.de/assets/static/apple-touch-icon-bild-152x152.Bjt_uz2p.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-bild-152x152.Bjt_uz2p.png	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:23	1559/1559	---M--	200	added ('OK')	image/png	etag:%22b29beb796a559c0e80595e613babff3d:1721918408.708398%22	https://article.bildstatic.de/assets/static/apple-touch-icon-bild-167x167.R7bj32Oz.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-bild-167x167.R7bj32Oz.png	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:23	1678/1678	---M--	200	added ('OK')	image/png	etag:%222292929587aa38debc7538e16b20177d:1721381584.328125%22	https://article.bildstatic.de/assets/static/apple-touch-icon-bild-180x180.z4xxoVAa.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-bild-180x180.z4xxoVAa.png	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:24	10213/10213	---M--	200	added ('OK')	image/png	etag:%22b225920967d20031b69ddbbbb54685df:1721381589.367863%22	https://article.bildstatic.de/assets/static/apple-touch-icon-bild-1024x1024.y0PyRtFg.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/apple-touch-icon-bild-1024x1024.y0PyRtFg.png	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:24	16884/16884	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20Jul%202024%2017:34:24%20GMT	https://script.ioam.de/iam.js?m=1	C:/My%20Web%20Sites/bild/script.ioam.de/iam40aa.js	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:25	34966/34966	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c7ec6b171112f24715616c7688190077%22	https://rosetta.prod.ps.bild.de/ps-rosetta.js	C:/My%20Web%20Sites/bild/rosetta.prod.ps.bild.de/ps-rosetta.js	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:25	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/n(e	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/n(e	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:26	63135/63135	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668bcbc0-f69f%22	https://data-861bbf2127.bild.de/iomm/latest/manager/base/es6/bundle.js	C:/My%20Web%20Sites/bild/data-861bbf2127.bild.de/iomm/latest/manager/base/es6/bundle.js	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:28	739/739	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668bcbc0-2e3%22	https://data-861bbf2127.bild.de/iomm/latest/bootstrap/loader.js	C:/My%20Web%20Sites/bild/data-861bbf2127.bild.de/iomm/latest/bootstrap/loader.js	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:28	219866/219866	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c367ddab0749c323861c4a7e34970b70%22	https://ast.bild.de/bild-bild.de/prod/utag.js	C:/My%20Web%20Sites/bild/ast.bild.de/bild-bild.de/prod/utag.js	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:28	3507/3507	---M--	200	added ('OK')	image/jpeg	etag:%2255fc28c6-db3%22	https://acdn.adnxs.com/ast/static/bar.jpg	C:/My%20Web%20Sites/bild/acdn.adnxs.com/ast/static/bar.jpg	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:29	30852/30852	---M-Z	200	added ('OK')	application/x-javascript	etag:%22be982d46ebe9dc4e5761090961e9e043:1721914415.633392%22	https://article.bildstatic.de/assets/entries/entry-server-routing.ajJ4xHt6.js	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/entries/entry-server-routing.ajJ4xHt6.js	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:29	514056/514056	---M-Z	200	added ('OK')	application/x-javascript	etag:%22dbd306cc68e0efb7aea71cf1397e87d2:1721914415.94703%22	https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/entries/pages.vnRthKYf.js	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:29	198073/198073	---M-Z	200	added ('OK')	application/x-javascript	etag:%2269d2ebe2c45e306bae26357991b67100:1721914434.043918%22	https://article.bildstatic.de/chunk-DEEE7F8F.js	C:/My%20Web%20Sites/bild/article.bildstatic.de/chunk-DEEE7F8F.js	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:29	920/920	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bd15732f3bef1621bfaafa900e127f74:1721918420.601947%22	https://article.bildstatic.de/chunk-Tu19qhyQ.js	C:/My%20Web%20Sites/bild/article.bildstatic.de/chunk-Tu19qhyQ.js	(from https://m.bild.de/unterhaltung/stars-und-leute/tim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed?t_ref=https%3A%2F%2Fwww.bild.de%2Funterhaltung%2Fstars-und-leute%2Ftim-maelzer-spricht-ueber-den-ploetzlichen-tod-seines-papas-er-starb-ohne-erklaerung-66a5edfadfae2b64e0a739ed)
20:34:30	15308/15308	---M--	200	added ('OK')	application/font-woff2	etag:%22e343ade13849b8fd22a72c8407a97964:1721918418.83478%22	https://article.bildstatic.de/assets/static/8B8182E2BA0464F45.MjeWTLLF.woff2	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/8B8182E2BA0464F45.MjeWTLLF.woff2	(from https://article.bildstatic.de/assets/static/pages.ins3GHsW.css)
20:34:31	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/GET	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/GET.1e.delayed	(from https://www.asadcdn.com/adlib/pages/bild.js)
20:34:31	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/(internal/	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/(internal/index.html	(from https://article.bildstatic.de/assets/entries/entry-server-routing.ajJ4xHt6.js)
20:34:31	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/chunk-DEEE7F8F.js	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/chunk-DEEE7F8F.1f.delayed	(from https://article.bildstatic.de/assets/entries/entry-server-routing.ajJ4xHt6.js)
20:34:32	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-IFfp50zr.js	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-IFfp50zr.js	(from https://article.bildstatic.de/assets/entries/entry-server-routing.ajJ4xHt6.js)
20:34:32	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-7k9Uqf_c.js	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/lazy-chunk-7k9Uqf_c.js	(from https://article.bildstatic.de/assets/entries/entry-server-routing.ajJ4xHt6.js)
20:34:33	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/chunk-Tu19qhyQ.js	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/chunk-Tu19qhyQ.js	(from https://article.bildstatic.de/assets/entries/entry-server-routing.ajJ4xHt6.js)
20:34:33	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/e	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/e	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:33	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/e.src	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/e.src	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:34	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/.$1Mobile.html	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/.$1Mobile.html	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:34	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/.$1.html	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/.$1.html	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:34	4451/4451	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2028%20Jul%202024%2017:34:34%20GMT	https://m.bild.de/unterhaltung/stars-und-leute/${t}	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/${t}	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:35	87638/87638	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215656-nyAjtRxqgWaEaLOHOFjBDIX8/J0%22	https://m.bild.de/unterhaltung/stars-und-leute/n	C:/My%20Web%20Sites/bild/m.bild.de/unterhaltung/stars-und-leute/n	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:35	12001/12001	---M--	200	added ('OK')	image/png	etag:%222aa8a625a0bbc77d356ea2b56ea58aca:1721918414.858921%22	https://article.bildstatic.de/assets/static/android-chrome-spobi-192x192.foJ2Jq9T.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/android-chrome-spobi-192x192.foJ2Jq9T.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:35	708/708	---M--	200	added ('OK')	image/png	etag:%22ef7cea9fe1d5046ee9818b8cc3822e43:1721918406.466515%22	https://article.bildstatic.de/assets/static/favicon-spobi-16x16.cF8TkxRR.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/favicon-spobi-16x16.cF8TkxRR.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
20:34:35	1731/1731	---M--	200	added ('OK')	image/png	etag:%2249fa5b13aa91e7ee6506e460dac97c8c:1721381587.022805%22	https://article.bildstatic.de/assets/static/favicon-spobi-32x32.vwXv_4H_.png	C:/My%20Web%20Sites/bild/article.bildstatic.de/assets/static/favicon-spobi-32x32.vwXv_4H_.png	(from https://article.bildstatic.de/assets/entries/pages.vnRthKYf.js)
